LocalId,SectorId,DiocesanId,OtherId,TAAId,JurisdictionId,NationalId,PlatformId,PreviousLocalId,PreviousSectorId,PreviousDiocesanId,PreviousOtherId,PreviousTAAId,PreviousJurisdictionId,PreviousNationalId,PreviousPlatformId,FamilyName,GivenName,PreferredName,MiddleName,BirthDate,Sex,CountryOfBirth,EducationSupport,FFPOS,VisaCode,IndigenousStatus,LBOTE,StudentLOTE,YearLevel,TestLevel,FTE,ClassGroup,ASLSchoolId,SchoolLocalId,LocalCampusId,MainSchoolFlag,OtherSchoolId,ReportingSchoolId,HomeSchooledStudent,Sensitive,OfflineDelivery,Parent1SchoolEducation,Parent1NonSchoolEducation,Parent1Occupation,Parent1LOTE,Parent2SchoolEducation,Parent2NonSchoolEducation,Parent2Occupation,Parent2LOTE,AddressLine1,AddressLine2,Locality,Postcode,StateTerritory
oiizy790,15102,84361,32041,87553,96719,85235,R100000144D,50218,2965,74978,80670,35275,57740,26458,R100000144D,Flores,Sidney,Sidney,Wilton,2001-09-23,1,1101,N,1,101,1,N,1201,9,9,0.37,9F,49559,16481,01,2,pkguq285,49559,N,N,Y,2,8,4,1201,1,6,2,1201,216 East Eighth Ave.,,BLACKFELLOWS CREEK,5201,SA
roldy455,99741,26695,71081,6816,23168,91726,R100000145A,92293,38388,10506,51626,10257,32313,63090,R100000145A,Naquin,Aaron,Aaron,M,2001-06-15,1,1101,Y,1,101,2,Y,1201,9,9,0.73,9B,49559,16481,01,1,svdld228,49559,Y,X,Y,3,8,2,1201,4,7,2,1201,814 N. Central Ave,,NORTH ADELAIDE,5006,SA
veayy094,99705,81633,63342,42450,44022,40810,R100000146M,97811,40288,24781,64389,33387,859,42268,R100000146M,Myers,Estelle,Estelle,E,2001-10-11,2,1101,X,1,101,2,N,1201,9,9,0.93,9E,49559,16481,01,2,mialq798,49559,U,N,Y,2,5,2,1201,1,7,3,1201,3400 11th St NW,,BLAIR ATHOL,5084,SA
sxjyo037,40392,71083,9977,83644,62188,55289,R100000147G,92321,2171,58304,76652,49747,71221,73750,R100000147G,Crutchfield,Lloyd,Lloyd,,2001-04-14,1,1101,Y,2,101,1,X,1201,9,9,0.27,9B,49559,16481,01,2,kwwan086,49559,Y,X,X,4,5,1,1201,2,7,1,1201,33 Kennebec Pl,,KUDLA,5115,SA
nrlng319,18877,45125,55399,21613,10408,90642,R100000148H,41943,50486,19506,20932,76507,5975,38067,R100000148H,Gallagher,Keenan,Keenan,B,2001-09-21,1,1101,N,1,101,4,Y,1201,9,9,0.19,9D,49559,16481,01,2,pvcty205,49559,N,N,Y,4,6,3,1201,2,8,1,1201,11 East Superior Street,,AUBURN,5451,SA
vosqd019,7064,55891,53991,50657,99220,52170,R100000149P,14914,30967,45899,53737,68766,15262,9332,R100000149P,Parker,Valarie,Valarie,Irma,2001-05-15,2,1101,Y,1,101,1,N,1201,9,9,0.94,9C,49559,16481,01,2,pbsla965,49559,X,N,N,2,7,1,1201,3,7,3,7101,280 Exchange Boulevard,,MONASH,5342,SA
zebby667,36632,59233,11438,65716,58277,86180,R100000000K,69711,71662,21080,14304,2925,46186,59242,R100000000K,Beeson,Joanne,Joanne,,2007-06-09,2,1101,Y,2,101,3,N,1201,3,3,0.66,3D,49453,6053,01,2,lgefg350,49453,Y,Y,N,3,6,3,1201,1,5,2,1201,1576 Lake Street,,BEATTY,5320,SA
vdqgq429,34723,79100,35479,37975,41318,56619,R100000001E,10131,62412,98107,20560,98576,51831,26565,R100000001E,Langer,Lettie,Lettie,,2007-07-04,2,1101,N,1,101,4,Y,2201,3,3,0.62,3D,49453,6053,01,1,iswzh690,49453,Y,Y,N,4,6,1,1201,2,6,2,1201,4601 Spring Mountain Road,,BAIRD BAY,5671,SA
kyhdo990,72981,92826,71233,11240,97965,68595,R100000002D,5554,89204,66737,78996,36805,21710,28901,R100000002D,Kidd,Marguerite,Marguerite,E,2007-02-19,2,1101,N,2,101,4,X,1201,3,3,0.95,3D,49453,6053,01,2,tthnp148,49453,N,Y,Y,1,7,3,1201,3,6,4,1201,5285 E. Broadway Boulevard,Williams Center,ATHELSTONE,5076,SA
epvff001,30457,29789,58928,3840,15767,74472,R100000003S,47443,18251,4619,28056,51147,94191,33763,R100000003S,Bednar,Andre,Andre,G,2007-02-21,1,1101,N,2,101,3,N,1201,3,3,0.16,3F,49453,6053,01,1,ukops296,49453,Y,N,Y,1,6,2,1201,3,8,1,1201,1240 North University Ave. B,,BALGOWAN,5573,SA
swybh501,69912,13618,35083,79245,41058,86153,R100000004R,77494,69140,46970,27405,78551,81589,6848,R100000004R,Ashworth,Valerie,Valerie,K,2007-07-16,2,1101,N,1,101,1,Y,2201,3,3,0.86,3D,49453,6053,01,2,kpeno360,49453,Y,N,Y,3,5,1,1201,1,7,2,1201,2824 Easton Blvd,,MUNDIC CREEK,5340,SA
iwplh962,90338,81521,45025,59286,41625,38757,R100000005G,95849,10661,26290,6065,31340,52069,49138,R100000005G,Maurer,Mabelle,Mabelle,,2007-06-12,2,1101,N,1,101,2,N,1201,3,3,0.22,3C,49453,6053,01,1,ndgmt031,49453,N,X,X,3,7,2,1201,1,5,4,1201,5006 East 2nd Street,,HAHNDORF,5245,SA
dxkrn809,98811,93844,57227,8706,21369,40696,R100000006H,48703,95927,67488,25558,17486,89811,93558,R100000006H,Alcaraz,Su,Su,M,2007-12-01,2,1101,N,2,101,3,N,1201,3,3,0.05,3C,49453,6053,01,1,hrbtq331,49453,Y,U,Y,2,8,2,1201,2,8,3,1201,514 Santa Monica Boulevard,,COLONEL LIGHT GARDENS,5041,SA
wwvhv828,13185,44014,22240,41785,32466,34305,R100000007P,15629,28993,21166,1231,60109,80326,94194,R100000007P,Willis,Valerie,Valerie,Lorretta,2007-06-17,2,1101,Y,2,101,1,Y,1201,3,3,0.15,3E,49453,6053,01,2,kcnhs598,49453,N,Y,N,1,8,1,1201,1,5,1,1201,800 Alhambra Blvd,,NORTON SUMMIT,5136,SA
bnbnj134,96816,13502,85489,82167,2337,26554,R100000008A,59802,38028,14847,99183,80947,2606,17619,R100000008A,Bryant,Helen,Helen,L,2007-10-26,2,1101,Y,2,101,4,N,1201,3,3,0.58,3B,49453,6053,01,2,wsbor339,49453,Y,N,N,4,5,4,1201,2,8,2,1201,3218 W Kennedy Blvd,,CLARENCE PARK,5034,SA
fmrld387,52973,86053,75404,37903,76233,59488,R100000009M,18089,70048,63394,94330,86322,70807,52563,R100000009M,Matthews,Laurene,Laurene,A,2007-03-22,2,1101,Y,2,101,1,Y,1201,3,3,0.84,3A,49453,6053,01,2,zpoiv339,49453,Y,Y,Y,3,7,3,1201,4,6,3,1201,105 Oakbrook Center,,CAMPOONA,5640,SA
wtivt276,92844,5135,7017,80886,63995,29654,R100000010G,52347,4123,64168,13176,72420,97750,24470,R100000010G,Cumbie,Clifton,Clifton,L,2007-10-27,1,1101,N,2,101,1,Y,1201,3,3,0.96,3B,49453,6053,01,2,oagnn765,49453,N,Y,Y,1,5,2,1201,3,6,4,9601,24 East Mount Airy Avenue,,ALBERT PARK,5014,SA
ggkla497,1504,53567,86666,47480,58233,45350,R100000011H,42930,66395,15218,308,33651,57202,95050,R100000011H,Diaz,Jordan,Jordan,Richard,2007-01-15,1,1101,Y,1,101,1,Y,1201,3,3,0.13,3B,49453,6053,01,1,llpsr707,49453,X,Y,Y,3,7,3,1201,3,8,4,5203,247 Bedford Ave,,CAVENAGH,5422,SA
saybc385,35005,9119,54455,83372,5923,12642,R100000012P,97699,30676,4678,21460,46334,77330,7539,R100000012P,Heath,Nicholas,Nicholas,,2007-06-14,1,1101,N,1,101,1,N,1201,3,3,0.89,3E,49453,6053,01,1,expvv967,49453,Y,X,N,3,8,2,7101,2,7,1,1201,641 Del Ganado Road,,BERRI,5343,SA
gnfde507,21777,93953,21337,60875,79759,14656,R100000013A,31735,25523,71805,50677,96344,14468,52607,R100000013A,Anderson,Minnie,Minnie,R,2007-07-27,2,1101,N,1,101,2,Y,1201,3,3,0.45,3E,49453,6053,01,1,ftlsh143,49453,Y,Y,X,2,7,4,1201,3,8,4,1201,45 State Street,,BETHANY,5352,SA
kibli127,66884,46090,68503,77135,58196,77659,R100000014M,57866,543,4989,28266,19208,59547,52431,R100000014M,Jones,Jacalyn,Jacalyn,Laverne,2007-06-04,2,1101,N,1,101,4,Y,1201,3,3,0.36,3C,49453,6053,01,1,zhuoz589,49453,Y,N,N,3,6,1,1201,1,5,2,5203,814 N. Central Ave,,BOOLGUN,5330,SA
govdd181,33298,56610,21215,86100,47181,84847,R100000015E,80233,93037,96078,60727,50677,56512,44405,R100000015E,Depew,Wade,Wade,C,2007-08-26,1,1101,U,2,101,4,N,1201,3,3,0.96,3D,49453,6053,01,1,soacl781,49453,N,Y,Y,3,7,3,1201,4,6,3,1201,1475 Terrell Mill Road SE,Suite 105,CARCUMA,5301,SA
exkkx471,68828,54264,18107,78812,23074,40210,R100000016D,38304,98459,65356,3167,48469,30221,55749,R100000016D,Mealy,Dylan,Dylan,C,2007-04-12,1,1101,Y,1,101,4,Y,1201,3,3,0.73,3E,49453,6053,01,2,zpgep679,49453,Y,N,Y,3,5,1,1201,3,6,3,1201,2627 E. Franklin Ave,,AGERY,5558,SA
wsjzf717,25399,98371,21331,5711,67734,21686,R100000017S,19315,57006,29327,80321,66691,66425,4122,R100000017S,Peters,Guy,Guy,C,2007-03-28,1,1101,Y,1,101,4,N,1201,3,3,0.65,3F,49453,6053,01,2,guukn296,49453,N,N,N,4,6,1,1201,2,8,1,1201,52 Brattle Street,,BROADVIEW,5083,SA
hiizn464,87361,36120,7740,39270,82485,30824,R100000018R,7651,16436,58065,2825,88883,48256,27538,R100000018R,Williams,Lacy,Lacy,,2007-03-11,2,1101,Y,1,101,3,N,1201,3,3,0.60,3C,49453,6053,01,2,cwdic927,49453,Y,Y,Y,3,7,1,1201,4,6,3,5203,8362 Tamarack Village,,ANDAMOOKA,5722,SA
rgdyc223,19279,96382,45988,18868,50776,1932,R100000019K,43485,61177,83778,2599,6481,4910,81428,R100000019K,Barrett,Rochelle,Rochelle,V,2007-05-15,2,1101,N,1,101,4,N,1201,3,3,1.00,3A,49453,6053,01,1,lenma930,49453,Y,Y,U,1,5,3,9601,3,8,3,1201,105 E. Broad Street,,ALFORD,5555,SA
npjit901,55056,92400,52190,68311,32068,31647,R100000020E,87403,99324,86796,22379,84565,11819,71416,R100000020E,Dejesus,Fatimah,Fatimah,M,2007-11-11,2,1101,Y,2,101,2,Y,5203,3,3,0.14,3F,49453,6053,01,2,uncnc306,49453,N,N,Y,4,6,4,1201,2,7,1,9601,3287 1/2 M St. NW,Downstairs,LAMEROO,5302,SA
wcijv529,14430,88976,60998,73013,97270,97688,R100000021D,79737,60791,72220,25900,53894,79322,31649,R100000021D,Goldberg,Hank,Hank,,2007-07-24,1,1101,N,2,101,3,N,1201,3,3,0.60,3C,49453,6053,01,2,nebrv909,49453,Y,U,X,4,6,3,1201,2,8,3,1201,10558 San Pablo Avenue,,COLLINSWOOD,5081,SA
sprbl616,39066,73381,79843,28254,11979,26033,R100000022S,15815,80195,94110,84311,61953,42683,69347,R100000022S,Wood,Bertha,Bertha,,2007-09-13,2,1101,U,2,101,1,N,5203,3,3,0.83,3A,49453,6053,01,1,zepxo160,49453,N,N,Y,4,6,4,1201,4,7,1,1201,4250 West 78th Street,,ANDREWS,5454,SA
gvuhr680,24374,76706,89549,4485,45164,18843,R100000023R,987,8286,77129,87845,17471,98081,70144,R100000023R,Smith,Wallace,Wallace,Junior,2007-03-02,1,1101,Y,1,101,2,N,1201,3,3,0.39,3E,49453,6053,01,1,bmvqk288,49453,N,N,U,2,6,3,7101,1,8,2,1201,572 Kailua Rd.,,COOBER PEDY,5723,SA
fccvi638,24012,82439,80623,49314,96951,16279,R100000024K,8421,37339,94020,42699,4957,31522,55758,R100000024K,Adcock,Roy,Roy,R,2007-07-14,1,1101,Y,2,101,3,N,1201,3,3,0.71,3D,49453,6053,01,1,ykvce736,49453,N,N,N,2,8,2,1201,1,7,1,1201,403 14th St.,,CAMPBELLTOWN,5074,SA
eduxd858,9672,41783,77647,26134,36930,85937,R100000025H,59942,56791,60869,76053,14085,40043,78350,R100000025H,Dejesus,Rosaura,Rosaura,H,2007-02-10,2,1101,Y,1,101,1,Y,1201,3,3,0.22,3D,49453,6053,01,1,hswct753,49453,N,X,N,2,5,2,1201,3,6,2,1201,1000 Reisterstown Rd.,,AMYTON,5431,SA
gkipv952,18627,28509,31583,45464,16113,8463,R100000026P,63648,62330,39340,6465,42282,90443,59707,R100000026P,Howe,Alexis,Alexis,L,2007-04-28,1,1101,N,1,101,3,Y,1201,3,3,0.64,3F,49453,6053,01,2,blpnh794,49453,Y,U,N,1,8,2,1201,4,7,1,1201,225 E 6th St.,Seventh Street Station,KENT TOWN,5071,SA
ccalf006,91079,4898,3325,30164,1541,90828,R100000027A,44753,46106,84379,36059,92377,35209,81994,R100000027A,Gonzalez,Tonya,Tonya,J,2007-12-17,2,1101,Y,2,101,4,Y,7101,3,3,0.62,3D,49453,6053,01,1,gkfsr461,49453,N,X,Y,3,7,4,1201,2,5,4,9601,837 E. Roosevelt Road,,BRAHMA LODGE,5109,SA
ijvxt819,13370,42106,75143,52792,63222,7165,R100000028M,31534,81797,9893,49478,16814,39786,20331,R100000028M,May,Benedict,Benedict,E,2007-04-25,1,1101,Y,2,101,2,N,1201,3,3,0.97,3C,49453,6053,01,1,dccld460,49453,Y,Y,N,3,8,4,2201,2,7,1,1201,429 W Elkhorn Avenue,,GOLDEN GROVE,5125,SA
hnvpc386,31971,99593,91704,14824,17714,79711,R100000029G,81000,38557,64521,24922,8516,19734,26201,R100000029G,Patton,Oliver,Oliver,,2007-04-02,1,1101,X,1,101,4,N,1201,3,3,0.11,3D,49453,6053,01,2,cvozi334,49453,Y,N,N,4,6,2,2201,4,7,1,1201,464 Edgewood Avenue,,MORN HILL,5371,SA
bbwcz516,23254,9125,46638,4488,50541,24214,R100000030H,55740,42813,54353,29495,29675,29668,6220,R100000030H,Burns,Roy,Roy,,2007-07-18,1,1101,Y,1,101,4,N,1201,3,3,0.85,3D,49453,6053,01,2,ltbqs019,49453,N,Y,U,3,6,3,1201,2,7,3,1201,57 Mt Pleasant Street,,FOUL BAY,5577,SA
evfxh321,65097,43029,34087,32133,22182,71594,R100000031P,68422,57612,3629,26971,23057,91459,2337,R100000031P,Havens,Willy,Willy,B,2007-08-05,1,1101,N,2,101,3,Y,1201,3,3,0.65,3E,49453,6053,01,1,dzbmy747,49453,N,N,Y,1,8,1,1201,2,5,2,1201,565 Abrego St.,,OAKBANK,5243,SA
ebdqo725,73707,1045,53633,3138,46814,66930,R100000032A,80567,37115,92997,27501,5902,54839,29787,R100000032A,Pritchett,Frank,Frank,,2007-09-03,1,1101,N,1,101,2,N,9601,3,3,0.32,3A,49453,6053,01,1,yhilv774,49453,N,Y,Y,1,7,2,1201,4,8,3,1201,1601 St. Charles Avenue,,CAMPBELLTOWN,5074,SA
kvakq169,28443,40600,94816,61328,2020,94420,R100000033M,7120,36675,18581,89601,29936,81345,21986,R100000033M,Ferguson,Jeffrey,Jeffrey,K,2007-11-24,1,1101,N,1,101,4,N,1201,3,3,0.89,3E,49453,6053,01,1,klrqr147,49453,X,Y,Y,2,8,3,2201,3,8,3,9601,7244 Biscayne Boulevard,,BRADY CREEK,5381,SA
sueyf657,60129,78509,90244,92789,81176,55136,R100000034G,47603,87332,97210,34175,98509,30126,81621,R100000034G,Condon,Agnes,Agnes,Esperanza,2007-10-11,2,1101,N,2,101,2,N,1201,3,3,0.68,3C,49453,6053,01,1,atjlu555,49453,Y,N,Y,1,5,1,1201,4,6,2,9601,19 S Dubuque St,,VEITCH,5312,SA
rehvl216,73400,17694,44022,23396,27452,68293,R100000035D,27715,24424,70101,96107,41859,2592,30378,R100000035D,Rosa,Lauren,Lauren,Marlene,2007-12-09,2,1101,N,1,101,3,N,7101,3,3,0.73,3B,49453,6053,01,2,nmobw944,49453,N,N,U,1,7,4,1201,3,8,3,1201,1370 Park Rd. NW,,YACKA,5470,SA
pbqzb779,42646,6432,42363,60092,93454,67277,R100000036S,38188,59475,43077,64791,56990,26405,84929,R100000036S,Anderson,Joshua,Joshua,Adela,2007-08-20,2,1101,Y,2,101,1,N,1201,3,3,0.18,3E,49453,6053,01,2,yinvy931,49453,N,Y,N,1,7,3,1201,4,5,4,1201,218 S. 16th St,,KENT TOWN,5071,SA
lwibi073,78949,36834,30886,15554,65716,17976,R100000037R,76177,7787,75181,76252,78177,71030,58081,R100000037R,Ebner,Andre,Andre,R,2007-04-13,1,1101,X,2,101,4,U,9601,3,3,0.54,3C,49453,6053,01,2,lpinf660,49453,N,N,Y,4,7,4,1201,3,8,3,1201,1001 6th St. NW,,CALPERUM,5341,SA
iwmry505,43674,50428,37817,71882,29824,31126,R100000038K,85829,66136,75916,60141,98193,31432,81735,R100000038K,Hatfield,Douglas,Douglas,Curtis,2005-07-24,1,1101,Y,1,101,1,N,1201,5,5,0.48,5E,49453,6053,01,2,laanw540,49453,N,Y,Y,4,7,2,1201,2,7,4,1201,7300 Sunset Blvd.,Unit #A,GREEN FIELDS,5107,SA
cmaji730,55716,99956,31011,59052,56950,19526,R100000039E,29032,19988,43054,12809,4865,8426,92198,R100000039E,Fleming,Elsie,Elsie,Esther,2005-01-08,2,1101,Y,2,101,3,N,1201,5,5,0.97,5E,49453,6053,01,1,uxoyi345,49453,U,U,Y,3,5,1,1201,4,6,2,1201,331 Tilton Rd,,ARMAGH,5453,SA
yciwx896,3060,70558,7290,84485,30595,73359,R100000040D,19268,40142,96947,16324,7912,33146,86963,R100000040D,Ecklund,Dennis,Dennis,E,2005-08-16,1,1101,Y,1,101,2,Y,1201,5,5,0.38,5B,49453,6053,01,1,agukv057,49453,Y,N,Y,2,5,4,1201,3,5,4,7101,10401 Olive Blvd,,COPEVILLE,5308,SA
mrqrd201,81,98808,41053,47479,14597,90161,R100000041S,41965,16414,71663,89270,84302,98677,75386,R100000041S,Anderson,Van,Van,J,2005-05-19,1,1101,Y,1,101,3,N,2201,5,5,0.59,5F,49453,6053,01,1,iknic430,49453,Y,Y,N,1,6,4,9601,4,5,4,1201,2460 Western Ave.,,ALLENDALE NORTH,5373,SA
rynye342,98697,36395,25610,18904,71775,88871,R100000042R,52719,1584,23535,4173,30382,21560,86616,R100000042R,Fisk,Louisa,Louisa,Santa,2005-03-02,2,1101,N,1,101,2,Y,1201,5,5,0.81,5B,49453,6053,01,1,ajyrn508,49453,Y,Y,N,2,8,2,1201,3,6,4,1201,681 Niagara Falls Blvd,,MIDDLETON,5213,SA
xtdxf640,24725,80416,50788,4860,935,94267,R100000043K,40927,38847,93132,62056,59911,15627,17172,R100000043K,Pam,Nathalie,Nathalie,K,2005-05-06,2,1101,Y,2,101,3,Y,5203,5,5,0.13,5A,49453,6053,01,2,lfoiq893,49453,Y,Y,N,3,7,3,2201,1,6,1,1201,5 Main Street,,BOWDEN,5007,SA
drsuq417,87736,45651,93179,97591,56676,7557,R100000044E,47312,51155,50884,42799,49145,43535,15039,R100000044E,Reeves,Rocky,Rocky,,2005-06-17,1,1101,N,1,101,1,N,1201,5,5,0.49,5C,49453,6053,01,1,wpnbx789,49453,N,Y,Y,1,6,4,1201,3,6,1,1201,1298 Hertel ave,,CHRISTIES BEACH,5165,SA
hzlqz271,45227,24204,95605,89333,89392,63250,R100000045P,5934,38859,87633,97382,80227,5823,32469,R100000045P,Roberts,Charity,Charity,Vonda,2005-08-02,2,1101,Y,1,101,4,Y,1201,5,5,0.24,5B,49453,6053,01,2,gwjdn330,49453,N,N,N,2,7,2,5203,4,7,1,1201,1111 Main Street,,BELAIR,5052,SA
lfstx415,81481,40210,22963,50727,91020,52333,R100000046A,59476,36292,32124,18549,26200,12260,58952,R100000046A,Griffin,Terrence,Terrence,Louis,2005-09-10,1,1101,Y,1,101,4,Y,1201,5,5,0.88,5D,49453,6053,01,1,dtwgx948,49453,X,Y,Y,1,6,2,1201,3,5,4,1201,637 Germantown Pike,,HOLDEN HILL,5088,SA
litid836,71163,85780,54244,28502,4267,97753,R100000047M,49191,30836,40110,21195,47950,92127,22171,R100000047M,Newland,Sabrina,Sabrina,B,2005-11-22,2,1101,Y,1,101,2,N,1201,5,5,0.33,5E,49453,6053,01,1,njbcj996,49453,U,Y,X,2,5,3,1201,3,5,2,1201,74 New Montgomery Street,,COBDOGLA,5346,SA
uvgtm401,85037,50097,79797,2775,49819,18071,R100000048G,96651,44872,83287,90989,20163,43886,61905,R100000048G,Berry,Art,Art,R,2005-06-11,1,1101,X,2,101,3,Y,1201,5,5,0.96,5A,49453,6053,01,1,hkqdo371,49453,Y,Y,Y,4,7,1,1201,3,8,2,2201,621 Broad St.,,ADELAIDE,5001,SA
bhrwc163,92177,29216,18167,25924,78640,26582,R100000049H,79071,41406,41385,75872,43546,18493,71021,R100000049H,Jackson,Lucille,Lucille,C,2005-05-05,2,1101,N,1,101,3,N,1201,5,5,0.94,5B,49453,6053,01,2,pjizu980,49453,N,Y,Y,3,6,2,1201,3,5,4,1201,16608 El Camino Real,,KLEMZIG,5087,SA
usgbv814,41747,58822,52407,72603,71715,2038,R100000050P,52635,4940,65994,36225,96710,46470,52165,R100000050P,Reid,Megan,Megan,Bethann,2005-08-24,2,1101,Y,2,101,3,N,1201,5,5,0.15,5B,49453,6053,01,2,oveeh617,49453,Y,N,N,1,6,4,1201,1,8,1,1201,1612 Sherman Blvd.,,BUNGAMA,5540,SA
dhghn528,26062,76377,59492,83551,80058,93345,R100000051A,62405,7419,32850,47112,91412,81180,85746,R100000051A,Torres,Vance,Vance,T,2005-03-05,1,1101,Y,2,101,1,Y,1201,5,5,0.90,5A,49453,6053,01,2,gfooy835,49453,N,N,N,3,8,1,1201,3,7,3,1201,Route 611 North,,ATHELSTONE,5076,SA
fobwl602,79788,16434,88035,35356,36929,35507,R100000052M,91531,46906,90112,65352,90433,49341,29945,R100000052M,Hill,Kym,Kym,,2005-07-01,2,1101,N,2,101,1,Y,1201,5,5,0.27,5D,49453,6053,01,2,vsofl245,49453,X,X,N,2,6,1,1201,2,7,4,5203,1522 First Ave,,BUTE,5560,SA
lfzyp480,13592,3016,60288,91249,26195,64020,R100000053G,23378,97150,4469,13270,46677,80601,23772,R100000053G,Harper,Garret,Garret,L,2005-01-15,1,1101,Y,1,101,2,Y,1201,5,5,0.38,5F,49453,6053,01,1,bfeof839,49453,N,U,N,3,8,2,1201,2,7,1,7101,455 Southland Drive,,NORTH ADELAIDE,5006,SA
laobq005,35694,39324,44602,70441,20121,85472,R100000054H,55171,14809,90251,83772,8273,88449,57297,R100000054H,Garcia,Georgette,Georgette,L,2005-02-08,2,1101,N,2,101,2,N,1201,5,5,0.26,5A,49453,6053,01,1,verte923,49453,N,Y,N,4,7,3,1201,1,8,3,1201,377 Keahole Street #A-1,Hawaii Kai Shopping Center,EASTWOOD,5063,SA
ivupl917,23689,32582,21795,26217,70080,34430,R100000055S,62552,77164,84192,83584,81368,31970,85752,R100000055S,Robinson,Alberto,Alberto,,2005-07-07,1,1101,U,1,101,2,Y,1201,5,5,0.67,5E,49453,6053,01,2,ydudr148,49453,U,N,N,4,5,1,1201,4,6,2,1201,1081 Elmwood Ave,,FORRESTON,5233,SA
pgxqb158,76188,2088,47043,1545,58457,39714,R100000056R,13847,85998,47138,63985,89980,40118,34967,R100000056R,Krebs,Sylvia,Sylvia,,2005-08-07,2,1101,Y,1,101,1,N,1201,5,5,0.33,5B,49453,6053,01,2,dpkar882,49453,X,N,N,2,5,1,1201,4,8,4,2201,1209 W. Main St.,,BLANCHETOWN,5357,SA
qgrqv482,12760,27099,62298,68840,49420,2810,R100000057K,7002,20050,83572,69116,14711,12106,61470,R100000057K,Shatzer,Abraham,Abraham,N,2005-06-27,1,1101,N,2,101,2,Y,1201,5,5,0.27,5D,49453,6053,01,2,jejvr342,49453,Y,Y,N,4,8,2,7101,4,6,4,1201,517 Flat Shoals Ave,,DARLINGTON,5047,SA
entss997,53354,3052,1540,27132,42185,32112,R100000058E,14092,28068,81050,62786,93650,72044,74253,R100000058E,Tolan,Cory,Cory,E,2005-08-18,1,1101,Y,1,101,2,N,1201,5,5,0.82,5E,49453,6053,01,1,tsjin698,49453,Y,N,Y,3,6,1,1201,4,6,2,2201,2225 South 108th Street ,,COWANDILLA,5033,SA
mjjgu827,79063,72495,88008,95494,44251,14748,R100000059D,18429,80295,37483,45397,68443,76964,53158,R100000059D,Sams,Trevor,Trevor,,2005-05-19,1,1101,X,2,101,4,N,1201,5,5,0.42,5C,49453,6053,01,2,lenmy357,49453,N,Y,N,4,6,4,7101,4,7,2,1201,345 Colonnade Boulevard,,NORTON SUMMIT,5136,SA
jhocl810,51387,47844,31875,79931,68686,43912,R100000060S,35140,49010,54223,27797,55179,50056,99790,R100000060S,Gross,Clinton,Clinton,M,2005-06-14,1,1101,N,1,101,4,N,1201,5,5,0.24,5F,49453,6053,01,2,ibhfj603,49453,N,N,N,1,7,2,1201,4,5,1,5203,2006 E Michigan Ave,,BROADVIEW,5083,SA
dqiqw681,43636,20557,70053,77342,95523,27198,R100000061R,68711,71071,93208,85685,2100,82365,55049,R100000061R,Kane,Sandy,Sandy,Jordan,2005-04-10,1,1101,Y,1,101,2,N,1201,5,5,0.38,5A,49453,6053,01,2,ulihz201,49453,N,U,N,2,6,2,1201,1,6,4,1201,500 Miller Street,,O'SULLIVAN BEACH,5166,SA
bwvkn552,60448,92601,83777,24746,69007,13206,R100000062K,17962,84566,10269,14974,7137,93539,44021,R100000062K,Rudder,Shanta,Shanta,Jenna,2005-05-19,2,1101,Y,1,101,3,X,1201,5,5,0.47,5E,49453,6053,01,2,khnfx146,49453,N,N,Y,2,6,1,1201,4,5,4,7101,7 Broad Street,,BROWN HILL CREEK,5062,SA
xopsu715,43624,52250,93087,44514,24027,22990,R100000063E,22813,95827,78207,66504,92701,58234,84174,R100000063E,Aldridge,Jame,Jame,M,2005-09-03,1,1101,N,1,101,3,N,1201,5,5,0.57,5A,49453,6053,01,2,zeafv356,49453,N,Y,N,1,8,1,1201,2,6,4,1201,11814 E. 186th St,,BERRI,5343,SA
gyzgm459,53754,44339,78429,93220,73374,30792,R100000064D,49572,46967,60668,35061,40526,87012,88038,R100000064D,Brisco,Hester,Hester,L,2005-12-14,2,1101,X,1,101,3,Y,1201,5,5,0.15,5E,49453,6053,01,2,dtyae250,49453,Y,Y,Y,2,7,4,1201,1,8,2,2201,2333 W. North Avenue,,AMERICAN BEACH,5222,SA
kuuyn468,4954,89884,64253,76707,3365,41353,R100000065A,92741,57668,27213,94685,43970,42932,59067,R100000065A,Islas,Buddy,Buddy,S,2005-01-15,1,1101,N,2,101,1,N,1201,5,5,0.71,5B,49453,6053,01,1,gydlr460,49453,Y,N,Y,2,8,3,1201,3,6,3,2201,633 South Arroyo Parkway,Suite 3,ATHOL PARK,5012,SA
juejx001,19297,78609,80516,59199,27557,35789,R100000066M,64528,64879,38249,33703,41066,26300,13140,R100000066M,West,Louise,Louise,M,2005-02-20,2,1101,Y,1,101,1,N,1201,5,5,0.20,5A,49453,6053,01,1,fuhrp578,49453,Y,Y,N,3,6,4,1201,1,8,1,5203,4783 PGA Blvd,,HIGHBURY,5089,SA
hctfa072,87412,42666,73302,67380,28374,77505,R100000067G,51774,66969,8377,66570,71461,36966,99893,R100000067G,Berry,Cori,Cori,F,2005-08-17,2,1101,N,1,101,4,U,7101,5,5,0.28,5E,49453,6053,01,2,zsrwj362,49453,N,Y,N,4,8,4,1201,4,5,4,1201,874 E. University Blvd,,HORSNELL GULLY,5141,SA
